KBN,parent_id,marriage_number,relationship_number,adopted,adopted_day
559,55,1,1,,
5591,559,1,1,,
55911,5591,1,1,,
559111,55911,1,1,,
559112,55911,1,1,,
559113,55911,1,1,,
55912,5591,1,1,,
559121,55912,1,1,,
559122,55912,1,1,,
559123,55912,1,1,,
5592,559,1,1,,
55921,5592,1,1,,0
5593,559,1,1,,
55931,5593,1,1,,
56,5,1,1,,
561,56,1,1,,
5611,561,1,1,,
56111,5611,1,1,,
56112,5611,1,1,,
56113,5611,1,1,,
5612,561,1,1,,
56121,5612,1,1,,
561211,56121,1,1,,
561212,56121,1,1,,
561213,56121,1,1,,
56122,5612,1,1,,
562,56,1,1,,
5621,562,1,1,,
56211,5621,1,1,,0
562111,56211,2,2,,
562112,56211,2,2,,
56212,5621,1,1,,0
56213,5621,2,2,,
562131,56213,1,1,,
562132,56213,2,2,,
562133,56213,2,2,,
562134,56213,2,2,,
563,56,1,1,,
564,56,1,1,,
565,56,1,1,,
566,56,1,1,,
5661,566,1,1,,
56611,5661,1,1,,
56612,5661,1,1,,
56613,5661,1,1,,
56614,5661,1,1,,
5662,566,1,1,,
56621,5662,1,1,,
56622,5662,1,1,,
5663,566,1,1,,
57,5,1,1,,
571,57,1,1,,
5711,571,1,1,,
57111,5711,1,1,,
57112,5711,1,1,,
5712,571,1,1,,
57121,5712,1,1,,
571211,57121,1,1,,
571212,57121,1,1,,
57122,5712,1,1,,
571221,57122,1,1,,
57123,5712,1,1,,
571231,57123,1,1,,
572,57,1,1,,
573,57,1,1,,
5731,573,1,1,,
57311,5731,1,1,,
573111,57311,1,1,,
573112,57311,1,1,,
57312,5731,1,1,,
57313,5731,1,1,,
574,57,1,1,,
5741,574,1,1,,
57411,5741,1,1,,
574111,57411,1,1,,
574112,57411,1,1,,
574113,57411,1,1,,
57412,5741,1,1,,
574121,57412,1,1,,
574122,57412,1,1,,
574123,57412,1,1,,
5742,574,1,1,,
57421,5742,1,1,,
574211,57421,1,1,,
574212,57421,1,1,,
57422,5742,1,1,,
58,5,1,1,,
581,58,1,1,,
5811,581,1,1,,
58111,5811,1,1,,
581111,58111,1,1,,
581112,58111,1,1,,
58112,5811,1,1,,
581121,58112,1,1,,
581122,58112,1,1,,
58113,5811,1,1,,
581131,58113,2,2,,
581132,58113,2,2,,
58114,5811,1,1,,
581141,58114,1,1,,
581142,58114,1,1,,
582,58,1,1,,
59,5,1,1,,
591,59,1,1,,
5911,591,1,1,,
59111,5911,1,1,,
591111,59111,1,1,,
59112,5911,1,1,,
591121,59112,1,1,,
591122,59112,1,1,,
59113,5911,1,1,,
591131,59113,1,1,,
591132,59113,1,1,,
59114,5911,1,1,,
5912,591,1,1,,
59121,5912,1,1,,
591211,59121,1,1,,
591212,59121,1,1,,
591213,59121,1,1,,
591214,59121,1,1,,
59122,5912,1,1,,
591221,59122,1,1,,
59123,5912,1,1,,
591231,59123,1,1,,
591232,59123,1,1,,
591233,59123,1,1,,
592,59,1,1,,0
5921,592,1,1,,
5922,592,1,1,,
59221,5922,1,1,,
592211,59221,1,1,,
592212,59221,1,1,,
59222,5922,1,1,,
592221,59222,1,1,,
592222,59222,1,1,,
592223,59222,1,1,,
593,59,1,1,,
594,59,1,1,,
5941,594,1,1,,
5942,594,1,1,,
59421,5942,1,1,,
5A,5,1,1,,
5B,5,1,1,,
5B1,5B,1,1,,
5B11,5B1,1,1,,
5B111,5B11,1,1,,
5B12,5B1,1,1,,
5B121,5B12,1,1,,
5B122,5B12,1,1,,
5B13,5B1,1,1,,
5B131,5B13,1,1,,
5B2,5B,2,2,,
5B21,5B2,1,1,,
5B211,5B21,1,1,,
5B2111,5B211,1,1,Yes,161996
5B2112,5B211,1,1,,
5B212,5B21,1,1,,
5B22,5B2,1,1,,
5B23,5B2,1,1,,
5B231,5B23,2,2,,
5B2311,5B231,1,1,,
5B232,5B23,2,2,,
5B3,5B,2,2,,
5B31,5B3,1,1,,
5B311,5B31,1,1,,
5B32,5B3,1,1,,
5B321,5B32,1,1,,
5B3211,5B321,1,1,,
5B3212,5B321,1,1,,
5B3213,5B321,1,1,,
5B322,5B32,1,1,,
5B3221,5B322,2,2,,
5B323,5B32,1,1,,
5B3231,5B323,1,1,,
5B3232,5B323,1,1,,
5B324,5B32,1,1,,
5B4,5B,2,2,,
5B41,5B4,1,1,,
5B411,5B41,1,1,,
5B412,5B41,2,2,,
5B413,5B41,2,2,,
5B414,5B41,2,2,,
5B42,5B4,1,1,,
5B421,5B42,1,1,,
5B422,5B42,1,1,,
5B4221,5B422,1,1,,
5B423,5B42,3,3,,
5B4231,5B423,1,1,,
5B4232,5B423,1,1,,
5B424,5B42,5,5,,
5B4241,5B424,1,1,,
5B425,5B42,5,5,,
5B5,5B,2,2,,
5C,5,1,1,,
5C11,5C1,1,1,,
5C12,5C1,1,1,,
5C2,5C,1,1,,
5C21,5C2,1,1,,
5C211,5C21,1,1,,
5C2111,5C211,1,1,,
5C2112,5C211,1,1,,
5C212,5C21,1,1,,
5C2121,5C212,1,1,,
5C22,5C2,1,1,,
5C221,5C22,1,1,,
5C222,5C22,1,1,,
5C3,5C,1,1,,
5C4,5C,1,1,,
5C41,5C4,1,1,,
5C411,5C41,1,1,,
5C412,5C41,1,1,,
5C4121,5C412,1,1,,
5C4122,5C412,1,1,,
5C42,5C4,1,1,,
5C5,5C,1,1,,
5C51,5C5,1,1,,
5C511,5C51,1,1,,0
5C512,5C51,1,1,,
5C5121,5C512,1,1,,
5C5122,5C512,1,1,,
5C52,5C5,1,1,,
5C521,5C52,1,1,,
5C522,5C52,1,1,,
5C5221,5C522,1,1,,
5C5222,5C522,1,1,,
5C523,5C52,1,1,,
5C53,5C5,1,1,,
5C531,5C53,1,1,,
5C532,5C53,1,1,,
5D,5,1,1,,
5D1,5D,1,1,,
5D11,5D1,1,1,,
5D111,5D11,1,1,,
5D112,5D11,1,1,,
5D1121,5D112,1,1,,
5D1122,5D112,1,1,,
5D113,5D11,1,1,,
5D1131,5D113,1,1,,
5D1132,5D113,1,1,,
5D12,5D1,1,1,,
5D121,5D12,1,1,,
5D1211,5D121,1,1,,
5D1212,5D121,1,1,,
5D122,5D12,1,1,,
5D1221,5D122,1,1,,
5D1222,5D122,1,1,,
5D13,5D1,1,1,,
5D131,5D13,1,1,,
5D132,5D13,1,1,,
5D14,5D1,1,1,,
5D15,5D1,1,1,,
5D151,5D15,1,1,,
5D152,5D15,1,1,,
5D153,5D15,1,1,,
5D2,5D,1,1,,
5D21,5D2,1,1,,
5D211,5D21,1,1,,0
5D2111,5D211,1,1,,
5D2112,5D211,1,1,,
5D212,5D21,1,1,,0
5D2121,5D212,1,1,,
5D213,5D21,1,1,,0
5D2131,5D213,1,1,,
5D22,5D2,1,1,,
5D221,5D22,1,1,,
5D4,5D,1,1,,
5D41,5D4,1,1,,
5D411,5D41,1,1,,
5D412,5D41,1,1,,
5D4121,5D412,1,1,,
5D4122,5D412,1,1,,
5D413,5D41,1,1,,
5D3,5D,1,1,,
5D31,5D3,1,1,,
5D311,5D31,1,1,,
5D312,5D31,1,1,,
5D313,5D31,1,1,,
5D3131,5D313,1,1,,
5D3132,5D313,1,1,,
5D3133,5D313,1,1,,
5D32,5D3,1,1,,
5D321,5D32,1,1,,
5D3211,5D321,1,1,,
5D3212,5D321,1,1,,
5D5,5D,1,1,,
5D51,5D5,1,1,,
5D511,5D51,1,1,,
5D512,5D51,1,1,,
5D5121,5D512,1,1,,
5D513,5D51,1,1,,
5D5131,5D513,1,1,,
5D514,5D51,1,1,,
5D5141,5D514,1,1,,
5D5142,5D514,1,1,,
5D52,5D5,1,1,,
5D521,5D52,1,1,,
5D5211,5D521,1,1,,
5D5212,5D521,1,1,,
5D5213,5D521,1,1,,
5D5214,5D521,1,1,,
5D522,5D52,2,1,,0
5D523,5D52,2,1,,0
5D6,5D,1,1,,
5D7,5D,1,1,,
5D71,5D7,1,1,,
5D711,5D71,1,1,,0
5D72,5D7,1,1,,
5D721,5D72,1,1,,
5D7211,5D721,1,1,,
5D7212,5D721,1,1,,
5D722,5D72,1,1,,
5D73,5D7,1,1,,
5D731,5D73,1,1,,
5D7311,5D731,1,1,,
5D7312,5D731,1,1,,
5D732,5D73,1,1,,
5D8,5D,1,1,,
5D81,5D8,1,1,,
5D811,5D81,1,1,,
5D8111,5D811,1,1,,
5D8112,5D811,1,1,,
5D812,5D81,1,1,,
5D8121,5D812,1,1,,
5D82,5D8,1,1,,
5D83,5D8,1,1,,
5D831,5D83,1,1,,
5D832,5D83,1,1,,
5D84,5D8,1,1,,
5D841,5D84,1,1,,
5D842,5D84,1,1,,
5D9,5D,1,1,,
5D91,5D9,1,1,,
5D911,5D91,1,1,,
5D92,5D9,1,1,,
5E,5,1,1,,
6,,2,2,,
7,,2,2,,
71,7,1,1,,
711,71,1,1,,
7111,711,1,1,,
712,71,1,1,,
713,71,1,1,,
7131,713,1,1,,
714,71,1,1,,
72,7,1,1,,
73,7,1,1,,
731,73,1,1,,
7311,731,1,1,,
73111,7311,1,1,,
731111,73111,1,1,,
731112,73111,1,1,,
7312,731,1,1,,
73121,7312,1,1,,
73122,7312,1,1,,
731221,73122,1,1,,
7312211,731221,1,1,,
73123,7312,1,1,,
731231,73123,1,1,,
7313,731,1,1,,
73131,7313,1,1,,
731311,73131,1,1,,
7313111,731311,1,1,,
731312,73131,1,1,,
731313,73131,1,1,,
7313131,731313,1,1,,
7313132,731313,2,2,,
7313133,731313,2,2,,
73132,7313,1,1,,
731321,73132,1,1,,
731322,73132,1,1,,
7313221,731322,1,1,,
7313222,731322,1,1,,
7313223,731322,1,1,,
73133,7313,1,1,,
731331,73133,1,1,,
731332,73133,1,1,,
7313321,731332,1,1,,
7313322,731332,1,1,,
7314,731,1,1,,
73141,7314,1,1,,
731411,73141,1,1,,
73142,7314,1,1,,
732,73,1,1,,
7321,732,1,1,,
73211,7321,1,1,,
732111,73211,2,2,,
732112,73211,2,2,,
73212,7321,1,1,,
73213,7321,1,1,,
732131,73213,1,1,,
732132,73213,1,1,,
7322,732,1,1,,
73221,7322,1,1,,
732211,73221,1,1,,
732212,73221,1,1,,
73222,7322,1,1,,
732221,73222,1,1,,
732222,73222,1,1,,
74,7,1,1,,
741,74,1,1,,
75,7,1,1,,
751,75,1,1,,
7511,751,1,1,,
75111,7511,1,1,,
75112,7511,1,1,,
751121,75112,1,1,,
751122,75112,1,1,,
75113,7511,1,1,,
751131,75113,1,1,,
7511311,751131,1,1,,
751132,75113,1,1,,
751133,75113,1,1,,
751134,75113,1,1,,
75114,7511,1,1,,
751141,75114,1,1,,
751142,75114,1,1,,
7512,751,1,1,,
75121,7512,1,1,,
751211,75121,1,1,,
7512111,751211,1,1,,
7512112,751211,1,1,,
7512113,751211,1,1,,
751212,75121,1,1,,
7512121,751212,1,1,,
7512122,751212,1,1,,
7512123,751212,1,1,,
7512124,751212,1,1,,
7512125,751212,1,1,,
75122,7512,2,2,,
751221,75122,1,1,,
75123,7512,2,2,,
751231,75123,1,1,,
7513,751,1,1,,
75131,7513,1,1,,
751311,75131,1,1,,
751312,75131,1,1,,
75132,7513,1,1,,
751321,75132,1,1,,
75133,7513,1,1,,
751331,75133,1,1,,
751332,75133,1,1,,
751333,75133,1,1,,
751334,75133,1,1,,
7514,751,1,1,,
75141,7514,1,1,,
751411,75141,1,1,,
751412,75141,1,1,,
751413,75141,2,2,,
751414,75141,2,2,,
75142,7514,1,1,,
751421,75142,1,1,,
75143,7514,1,1,,
751431,75143,1,1,,
751432,75143,1,1,,
7515,751,1,1,,
752,75,1,1,,
7521,752,1,1,,
753,75,1,1,,
7531,753,1,1,,
75311,7531,1,1,,
753111,75311,1,1,,
753112,75311,2,2,,
753113,75311,2,2,,
75312,7531,2,2,,
75313,7531,2,2,,
7532,753,1,1,,
75321,7532,1,1,,
753211,75321,1,1,,
753212,75321,1,1,,
753213,75321,1,1,,
75322,7532,1,1,,
7533,753,1,1,,
76,7,1,1,,
761,76,1,1,,
77,7,1,1,,
771,77,1,1,,
7711,771,1,1,,
78,7,1,1,,
79,7,1,1,,
8,,2,2,,
81,8,1,1,,
811,81,1,1,,
8112,811,1,1,,
812,81,1,1,,
813,81,1,1,,
814,81,1,1,,
8141,814,1,1,,
81411,8141,1,1,,
81412,8141,1,1,,
814121,81412,1,1,,
814122,81412,1,1,,
8141221,814122,1,1,,
81413,8141,1,1,,
81414,8141,1,1,,
8142,814,1,1,,
81421,8142,1,1,,
814211,81421,1,1,,
8142111,814211,1,1,,
8142112,814211,1,1,,
8142113,814211,1,1,,
814212,81421,1,1,,
814213,81421,1,1,,
81422,8142,1,1,,
814221,81422,1,1,,
8142211,814221,1,1,,
814222,81422,1,1,,
8142221,814222,1,1,,
814223,81422,1,1,,
81423,8142,1,1,Yes,181962
814231,81423,1,1,,
814232,81423,1,1,,
814233,81423,1,1,,
8144,814,1,1,,
81441,8144,1,1,,
81442,8144,1,1,,
81443,8144,1,1,,
8143,814,1,1,,
81433,8143,1,1,,
81434,8143,1,1,,
8145,814,1,1,,
81451,8145,1,1,,
81452,8145,2,2,,
81453,8145,2,2,,
8146,814,1,1,,
81461,8146,1,1,,
81462,8146,1,1,,
815,81,1,1,,
82,8,1,1,,
821,82,1,1,,
8211,821,1,1,,
822,82,1,1,,
8221,822,1,1,,
82211,8221,1,1,,
822111,82211,1,1,,
8221111,822111,1,1,,
8221112,822111,1,1,,
822112,82211,1,1,,
8221121,822112,1,1,,
8221122,822112,1,1,,
8222,822,1,1,,
8223,822,1,1,,
823,82,1,1,,
8231,823,1,1,,
824,82,1,1,,
825,82,1,1,,
826,82,1,1,,
8261,826,1,1,,
82611,8261,1,1,,
826111,82611,1,1,,
826112,82611,1,1,,
82612,8261,1,1,,
8262,826,1,1,,
82621,8262,1,1,,
826211,82621,3,3,,
826212,82621,3,3,,
827,82,1,1,,
8271,827,1,1,,
82711,8271,1,1,,
82712,8271,1,1,,
827121,82712,1,1,,
827122,82712,1,1,,
827123,82712,1,1,,
8272,827,1,1,,
82721,8272,1,1,,
827211,82721,1,1,,
827212,82721,2,2,,
82722,8272,1,1,,
827221,82722,1,1,,
827222,82722,1,1,,
83,8,1,1,,
831,83,1,1,,
8311,831,1,1,,
83111,8311,1,1,,
831111,83111,1,1,,
8311111,831111,1,1,,
8311112,831111,1,1,,
831112,83111,1,1,,
83112,8311,1,1,,
831121,83112,1,1,,
831122,83112,1,1,,
832,83,1,1,,
833,83,1,1,,
8331,833,1,1,,
83311,8331,1,1,,
83312,8331,1,1,,
833121,83312,1,1,,
8331211,833121,1,1,,
8331212,833121,1,1,,
8331213,833121,1,1,,
833122,83312,1,1,,
8331221,833122,1,1,,
83313,8331,1,1,,
833131,83313,1,1,,
833132,83313,1,1,,
833133,83313,1,1,,
833134,83313,1,1,,
8332,833,1,1,,
83321,8332,1,1,,
83322,8332,1,1,,
833221,83322,1,1,,
833222,83322,1,1,,
833223,83322,1,1,,
833224,83322,2,2,,201994
833225,83322,2,2,,201994
83323,8332,1,1,,
833231,83323,1,1,,
833232,83323,1,1,,
833233,83323,1,1,,
834,83,1,1,,
8341,834,1,1,,
83411,8341,1,1,,
834111,83411,1,1,,
834112,83411,1,1,,
835,83,1,1,,
8351,835,1,1,,
83511,8351,1,1,,
835111,83511,1,1,,0
835112,83511,2,2,,
835113,83511,2,2,,
83512,8351,1,1,,
835121,83512,1,1,,
9,,2,2,,
91,9,1,1,,
911,91,1,1,,
912,91,1,1,,
9121,912,1,1,Yes,181933
91211,9121,1,1,,
912111,91211,1,1,,
912112,91211,1,1,,
91212,9121,1,1,,
912121,91212,1,1,,
912122,91212,1,1,,
91213,9121,1,1,,
912131,91213,1,1,,
912132,91213,1,1,,
913,91,1,1,,
914,91,1,1,,
9141,914,1,1,,
91411,9141,1,1,,
92,9,1,1,,
921,92,1,1,,
923,92,1,1,,
9231,923,1,1,,
92311,9231,1,1,,
923111,92311,1,1,,
92312,9231,1,1,,
923121,92312,1,1,,
92313,9231,1,1,,
923131,92313,2,2,,
922,92,1,1,,
93,9,1,1,,
931,93,1,1,,
932,93,1,1,,
9321,932,1,1,,
93211,9321,1,1,,0
932111,93211,1,1,,
932112,93211,1,1,,
93212,9321,1,1,,
932121,93212,1,1,,
932122,93212,1,1,,
932123,93212,1,1,,
93213,9321,1,1,,
932131,93213,1,1,,
932132,93213,1,1,,
93214,9321,1,1,,
9322,932,1,1,,
9323,932,1,1,,
93231,9323,1,1,,
933,93,1,1,,
9331,933,1,1,,
93311,9331,1,1,,
933111,93311,1,1,,
93312,9331,1,1,,
933121,93312,1,1,,
933122,93312,1,1,,
9332,933,1,1,,
93321,9332,1,1,,
933211,93321,1,1,,
933212,93321,2,2,,
933213,93321,2,2,,
93322,9332,1,1,,
933221,93322,1,1,,
933222,93322,1,1,,
933223,93322,1,1,,
93323,9332,2,2,,
933231,93323,1,1,,
93324,9332,2,2,,
9333,933,1,1,,
93331,9333,1,1,,
933311,93331,1,1,,
933312,93331,1,1,,
93332,9333,1,1,,
934,93,1,1,,
9341,934,1,1,,
93411,9341,1,1,,
934111,93411,1,1,,
934112,93411,1,1,,
9342,934,1,1,,
93421,9342,1,1,,
934211,93421,1,1,,
934212,93421,2,2,,
934213,93421,2,2,,
93422,9342,1,1,,
934221,93422,1,1,,
9343,934,1,1,,
93431,9343,1,1,,
934311,93431,1,1,,
934312,93431,2,2,,
934313,93431,2,2,,
934314,93431,2,2,,
93432,9343,1,1,,
934321,93432,1,1,,
934322,93432,1,1,,
93433,9343,1,1,,
934331,93433,1,1,,
9344,934,2,2,,
93441,9344,1,1,,
93442,9344,1,1,,
94,9,1,1,,
941,94,1,1,,
9411,941,1,1,,
94111,9411,1,1,,
941111,94111,1,1,,
941112,94111,1,1,,
94112,9411,1,1,,
9412,941,1,1,,
94121,9412,1,1,,
941211,94121,1,1,,
941212,94121,1,1,,
94122,9412,1,1,,
941221,94122,1,1,,
9412211,941221,1,1,,
941222,94122,1,1,,
9412221,941222,1,1,,
9413,941,1,1,,
94131,9413,1,1,,
941311,94131,1,1,,
941312,94131,1,1,,
94132,9413,1,1,,
941321,94132,1,1,,
941322,94132,1,1,,
9414,941,1,1,,
94141,9414,1,1,,191971
941411,94141,1,1,,
941412,94141,1,1,,
941413,94141,1,1,,
94142,9414,1,1,,191971
941421,94142,1,1,,
941422,94142,1,1,,
942,94,1,1,,
9421,942,1,1,,
94211,9421,1,1,,
942111,94211,1,1,,
942112,94211,2,2,,
942113,94211,2,2,,
94212,9421,1,1,,
942121,94212,1,1,,
942122,94212,1,1,,
94213,9421,1,1,,
9422,942,1,1,,
94221,9422,1,1,,0
942211,94221,1,1,,
942212,94221,1,1,,
942213,94221,1,1,,
94222,9422,1,1,,0
942221,94222,1,1,,
942222,94222,1,1,,
942223,94222,2,2,,
942224,94222,2,2,,
94223,9422,1,1,,2
942231,94223,0,1,,
943,94,1,1,,
95,9,1,1,,
951,95,1,1,,
9511,951,1,1,,
9512,951,1,1,Yes,
95121,9512,1,1,,
952,95,1,1,,
96,9,1,1,,
961,96,1,1,,
9611,961,2,2,,
962,96,1,1,,
9621,962,1,1,,
96211,9621,2,2,,
962111,96211,1,1,,
9622,962,1,1,,
96221,9622,1,1,,
962211,96221,1,1,,
962212,96221,1,1,,
962213,96221,1,1,,
96222,9622,1,1,,
9623,962,1,1,,
96231,9623,1,1,,
962311,96231,1,1,,
962312,96231,1,1,,
97,9,1,1,,
971,97,1,1,,
9711,971,1,1,,
97111,9711,1,1,,
972,97,1,1,,
99,9,1,1,,
991,99,1,1,,
9911,991,1,1,,
99111,9911,1,1,,0
99112,9911,1,1,,0
9912,991,1,1,,
99121,9912,1,1,,
99122,9912,1,1,,
991221,99122,1,1,,
991222,99122,1,1,,
99123,9912,1,1,,
991231,99123,1,1,,
991232,99123,1,1,,
992,99,1,1,,
9921,992,1,1,,
99211,9921,1,1,,
99212,9921,1,1,,
993,99,1,1,,
9B,9,1,1,,
9B1,9B,1,1,,
9B11,9B1,1,1,,
9B111,9B11,1,1,,
9B112,9B11,1,1,,
9B12,9B1,1,1,,
A,,2,2,,
A1,A,1,1,,
A11,A1,1,1,,
A111,A11,1,1,,
A1111,A111,1,1,,
A11111,A1111,1,1,,
A111111,A11111,1,1,,
A111112,A11111,1,1,,
A11112,A1111,1,1,,
A111121,A11112,1,1,,
A111122,A11112,1,1,,
A11113,A1111,1,1,,
A11114,A1111,1,1,,
A1112,A111,1,1,,
A11121,A1112,1,1,,0
A11122,A1112,1,1,,
A11123,A1112,1,1,,
A11124,A1112,1,1,,
A1113,A111,1,1,,
A11131,A1113,1,1,,
A11132,A1113,1,1,,
A11133,A1113,1,1,,
A1114,A111,1,1,,
A11141,A1114,1,1,,
A11142,A1114,1,1,,
A11143,A1114,1,1,,
A112,A11,1,1,,
A12,A1,1,1,,
A121,A12,1,1,,
A1211,A121,1,1,,
A12111,A1211,1,1,,
A12112,A1211,1,1,,
A1212,A121,1,1,,
A12121,A1212,1,1,,
A13,A1,2,2,,
A131,A13,1,1,,
A1311,A131,1,1,,
A13111,A1311,2,2,,
A13112,A1311,2,2,,
A1312,A131,1,1,,
A13121,A1312,1,1,,
A14,A1,2,2,,
A141,A14,1,1,,
A1411,A141,1,1,,
A1412,A141,1,1,,
A1413,A141,1,1,,
A2,A,1,1,,
A3,A,1,1,,
A31,A3,1,1,,
A311,A31,1,1,,
A32,A3,1,1,,
A321,A32,1,1,,
A3211,A321,1,1,,
A32111,A3211,1,1,,
A32112,A3211,1,1,,
A3212,A321,1,1,,
A32121,A3212,1,1,,
A32122,A3212,1,1,,
A3213,A321,1,1,,
A32131,A3213,1,1,,
A33,A3,1,1,,
A4,A,1,1,,
A42,A4,1,1,,
A5,A,1,1,,
A51,A5,1,1,,
A511,A51,1,1,,
A5111,A511,1,1,,
A51111,A5111,1,1,,
A51112,A5111,1,1,,
A5112,A511,1,1,,
A5113,A511,1,1,,
A51131,A5113,1,1,,
A52,A5,1,1,,
A521,A52,1,1,,
A5211,A521,1,1,,
A52111,A5211,1,1,,
A52112,A5211,1,1,,
A5212,A521,1,1,,
A52121,A5212,1,1,,
A52122,A5212,1,1,,
A52123,A5212,1,1,,
A5213,A521,1,1,,
A52131,A5213,1,1,,
A52132,A5213,1,1,,
A5214,A521,1,1,,
A52141,A5214,1,1,,
A52142,A5214,1,1,,
A522,A52,1,1,,
A5221,A522,1,1,,
A52211,A5221,1,1,,
A523,A52,1,1,,
A5231,A523,1,1,,
A52311,A5231,1,1,,
A52312,A5231,1,1,,
A6,A,1,1,,
A7,A,1,1,,
A71,A7,1,1,,
A711,A71,1,1,,
A7111,A711,1,1,,
A7112,A711,1,1,,
A71121,A7112,1,1,,
A71122,A7112,1,1,,
A72,A7,1,1,,
A721,A72,1,1,,
A722,A72,1,1,,
A7221,A722,1,1,,
A7222,A722,1,1,,
A72221,A7222,1,1,,
A72222,A7222,1,1,,
A7223,A722,1,1,,
A72231,A7223,1,1,,
A8,A,2,2,,
A9,A,2,2,,
2161221,216122,0,1,,
A111141,A11114,1,1,,
5114311,511431,1,1,,
484212,48421,1,1,,
1617341,161734,0,1,,
43311111,4331111,1,1,,
43311112,4331111,1,1,,
43311121,4331112,0,1,,
43311131,4331113,1,1,,
5C5231,5C523,1,1,,
5C5223,5C522,1,1,,
A111142,A11114,1,1,,
4812331,481233,1,1,,
4812342,481234,1,1,,
493321,49332,0,1,,
814111,81411,1,1,,
814112,81411,1,1,,
814113,81411,1,1,,
8141111,814111,1,1,,
8141112,814111,1,1,,
8141113,814111,1,1,,
8141114,814111,1,1,,
8141121,814112,1,1,,
8141122,814112,1,1,,
8141131,814113,1,1,,
8141132,814113,2,2,,
8141133,814113,2,2,,
5252211,525221,1,1,,
5252212,525221,1,1,,
5252213,525221,1,1,,
1223121,122312,1,1,,
1223122,122312,1,1,,
5D5221,5D522,1,1,,
5D5222,5D522,1,1,,
5D5231,5D523,1,1,,
5D5122,5D512,1,1,,
1618212,161821,1,1,,
1618221,161822,1,1,Yes,32009
1618222,161822,1,1,,
1618232,161823,1,1,,
332114,33211,2,2,,
332121,33212,1,1,,
332122,33212,1,1,,
9411111,941111,0,1,,
814141,81414,1,1,,
814142,81414,1,1,,
8141421,814142,1,1,,
8141422,814142,1,1,,
8141423,814142,1,1,,
814131,81413,1,1,,
814132,81413,1,1,,
332111,33211,1,1,,
332112,33211,1,1,,
332113,33211,1,1,,
332211,33221,1,1,,
332212,33221,1,1,,
4252321,425232,1,1,,
5811411,581141,1,1,,
5811421,581142,1,1,,
5D7221,5D722,1,1,,
827124,82712,1,1,,
5255221,525522,2,2,,
4294111,429411,1,1,,
4294112,429411,1,1,,
4294121,429412,1,1,,
4294122,429412,1,1,,
9421121,942112,0,1,,
1671412,167141,1,1,,
4712131,471213,1,1,,
9422121,942212,1,1,,
5285121,528512,2,2,,
5285142,528514,1,1,,
5C2221,5C222,1,1,,
942232,94223,0,2,,
942233,94223,1,3,,
9422221,942222,1,1,,
5284122,528412,1,1,,
5234111,523411,1,1,,
5234141,523414,1,1,,
5234142,523414,2,2,,
5234143,523414,2,2,,
5234151,523415,1,1,,
5234152,523415,1,1,,
9412222,941222,1,1,,
7513341,751334,0,1,,
7513342,751334,0,1,,
8311121,831112,1,1,,
8311122,831112,1,1,,
5D5223,5D522,1,1,,
591222,59122,1,1,,
5B2312,5B231,1,1,,
332221,33222,1,1,,
332222,33222,1,1,,
332223,33222,2,2,,
332224,33222,2,2,,
332225,33222,2,2,,
492422,49242,1,1,,
5172121,517212,1,1,,
5172122,517212,1,1,,
5172123,517212,1,1,,
5172111,517211,1,1,,
5172112,517211,1,1,,
5172113,517211,1,1,,
5172114,517211,1,1,,
942214,94221,1,1,,
4256221,425622,1,1,,
4256222,425622,1,1,,
4256223,425622,1,1,,
4256322,425632,1,1,,
4256211,425621,1,1,,
4256212,425621,1,1,,
4256411,425641,1,1,,
5255112,525511,1,1,,
3571221,357122,1,1,,
9622121,962212,0,1,,
5171131,517113,1,1,,
5171132,517113,1,1,,
5171141,517114,1,1,,
5171142,517114,1,1,,
2161611,216161,1,1,,
2161612,216161,1,1,,
216162,21616,1,1,,
2161621,216162,1,1,,
2161622,216162,1,1,,
2161623,216162,1,1,,
2161624,216162,1,1,,
2161512,216151,1,1,,
2161511,216151,1,1,,
2161521,216152,0,1,,
2161421,216142,1,1,,
2161422,216142,1,1,,
2161411,216141,0,1,,
8272111,827211,1,1,,
8272112,827211,1,1,,
8272211,827221,1,1,,
8272212,827221,1,1,,
4452111,445211,1,1,,
3561111,356111,1,1,,
3561121,356112,1,1,,
16112221,1611222,0,1,,
48C2111,48C211,0,1,,
1671211,167121,1,1,,
1671212,167121,1,1,,
5D7313,5D731,1,1,,
5D7321,5D732,1,1,,
5D7322,5D732,1,1,,
3451221,345122,1,1,,
3451222,345122,1,1,,
5811321,581132,1,1,,
1615123,161512,1,1,,
1615131,161513,1,1,,
1615212,161521,1,1,,
3417111,341711,1,1,,
3417112,341711,1,1,,
4451311,445131,1,1,,
2161123,216112,2,2,,
21611221,2161122,1,1,,
21611211,2161121,1,1,,
21611212,2161121,1,1,,
21611213,2161121,1,1,,
3541121,354112,1,1,,
3541212,354121,1,1,,
3541213,354121,1,1,,
16A1423,16A142,1,2,,
4256111,425611,1,1,,
341612,34161,1,1,,
341611,34161,1,1,,
4812352,481235,1,1,,
2161111,216111,0,1,,
21611111,2161111,0,1,,
21611112,2161111,0,1,,
21611113,2161111,0,1,,
21611114,2161111,1,2,,
1611313,161131,1,1,,
1611316,161131,2,2,,
16113111,1611311,1,1,,
1611321,161132,1,1,,
1611322,161132,1,1,,
16133111,1613311,1,1,,
16133112,1613311,1,1,,
16133121,1613312,1,1,,
16133122,1613312,1,1,,
